TRANSACTION_ID,CUSTOMER_ID,AMOUNT,TRANSACTION_DATE,STATUS
28768,747,205.2,2023-07-07,SUCCESS
28769,5244,2697.28,2022-11-18,SUCCESS
28770,6827,4463.95,2023-08-31,SUCCESS
28771,4086,263.64,2024-01-28,FAILED
28772,6118,4334.3,2022-10-29,SUCCESS
28773,1007,3068.89,2023-03-15,SUCCESS
28774,8130,227.41,2024-11-26,SUCCESS
28775,4311,1871.12,2024-05-21,SUCCESS
28776,9083,155.7,2023-05-28,SUCCESS
28777,2877,13.57,2023-02-02,SUCCESS
28778,9824,4482.64,2025-03-01,SUCCESS
28779,2027,3744.15,2024-09-17,SUCCESS
28780,5557,1450.91,2022-11-18,SUCCESS
28781,4108,572.98,2023-11-26,SUCCESS
28782,5242,276.89,2024-03-13,SUCCESS
28783,5670,4586.53,2024-02-27,SUCCESS
28784,5400,3129.66,2024-08-09,SUCCESS
28785,8934,806.99,2023-03-12,SUCCESS
28786,3009,3408.9,2023-04-13,SUCCESS
28787,7496,4994.46,2024-01-09,SUCCESS
28788,3663,3941.2,2022-03-23,SUCCESS
28789,5421,2235.43,2022-06-30,SUCCESS
28790,2912,4071.81,2024-08-02,SUCCESS
28791,6898,3722.81,2023-11-14,SUCCESS
28792,5486,447.82,2023-06-19,SUCCESS
28793,5839,4628.85,2022-07-05,PENDING
28794,774,4421.1,2023-01-15,SUCCESS
28795,2145,2954.84,2022-08-15,SUCCESS
28796,9185,2543.21,2022-08-20,FAILED
28797,5981,1142.57,2022-07-07,SUCCESS
28798,6398,4173.12,2022-12-16,SUCCESS
28799,8142,2162.27,2022-05-05,SUCCESS
28800,3238,2898.64,2022-10-13,SUCCESS
28801,8196,854.59,2023-12-03,SUCCESS
28802,5583,1073.04,2023-06-19,SUCCESS
28803,6289,4926.08,2022-06-08,SUCCESS
28804,8357,2472.53,2023-10-23,SUCCESS
28805,1898,4079.64,2022-04-12,FAILED
28806,5434,4149.5,2024-06-08,SUCCESS
28807,2568,4907.64,2022-05-08,SUCCESS
28808,8131,4914.61,2022-09-23,SUCCESS
28809,5718,2287.49,2024-03-03,SUCCESS
28810,6753,4751.85,2024-11-29,PENDING
28811,2560,1830.44,2023-09-18,SUCCESS
28812,9531,3040.16,2023-12-30,SUCCESS
28813,4638,4109.45,2022-12-18,SUCCESS
28814,613,4569.36,2024-09-24,PENDING
28815,7747,2621.58,2024-06-05,SUCCESS
28816,1885,2092.21,2024-03-04,SUCCESS
28817,4025,3643.95,2024-11-29,SUCCESS
28818,3135,2282.36,2024-09-29,SUCCESS
28819,9248,3360.65,2023-09-07,SUCCESS
28820,1623,4022.07,2024-12-24,SUCCESS
28821,3283,4206.43,2022-03-31,SUCCESS
28822,2611,1275.3,2025-01-10,SUCCESS
28823,3070,2859.43,2022-05-25,SUCCESS
28824,6487,130.05,2023-11-18,FAILED
28825,1256,3989.79,2022-09-06,FAILED
28826,2661,629.85,2024-01-28,SUCCESS
28827,9235,4359.06,2022-04-24,SUCCESS
28828,4453,2037.01,2024-01-31,SUCCESS
28829,9635,840.51,2022-10-30,SUCCESS
28830,7103,3980.1,2023-01-03,SUCCESS
28831,4177,1005.43,2024-02-24,SUCCESS
28832,3687,1975.1,2024-09-28,SUCCESS
28833,5238,2836.55,2025-02-25,SUCCESS
28834,7662,1803.35,2022-06-16,SUCCESS
28835,791,899.25,2024-10-17,SUCCESS
28836,8417,2033.44,2024-01-05,FAILED
28837,3035,725.5,2022-10-16,SUCCESS
28838,226,3597.18,2023-05-02,SUCCESS
28839,5349,861.67,2023-02-01,SUCCESS
28840,6467,2414.5,2023-05-09,SUCCESS
28841,3180,2804.09,2024-07-26,SUCCESS
28842,9004,4725.61,2022-09-19,FAILED
28843,4224,395.9,2023-01-12,SUCCESS
28844,7521,4652.62,2024-10-29,SUCCESS
28845,4067,1045.09,2025-01-16,SUCCESS
28846,4363,4205.48,2023-06-30,SUCCESS
28847,5024,457.02,2022-05-25,SUCCESS
28848,4310,4943.57,2022-09-25,SUCCESS
28849,247,4039.13,2023-11-17,SUCCESS
28850,5738,319.44,2023-07-02,SUCCESS
28851,1619,1074.48,2023-05-19,FAILED
28852,8613,2744.98,2024-04-15,SUCCESS
28853,5161,2620.24,2022-05-07,SUCCESS
28854,1372,3148.2,2023-07-07,SUCCESS
28855,7729,2320.22,2023-12-02,SUCCESS
28856,4239,3672.15,2023-12-19,SUCCESS
28857,2613,1745.69,2023-04-16,SUCCESS
28858,2081,886.05,2023-06-30,SUCCESS
28859,5920,173.73,2023-02-08,FAILED
28860,4325,1627.2,2022-07-27,SUCCESS
28861,7798,2137.26,2023-07-17,SUCCESS
28862,2736,3297.05,2024-08-16,SUCCESS
28863,6084,4033.25,2024-11-05,SUCCESS
28864,7353,1204.11,2023-04-13,SUCCESS
28865,9022,2468.55,2023-09-09,SUCCESS
28866,3059,1172.5,2024-08-24,SUCCESS
28867,9042,4756.07,2023-02-10,SUCCESS
28868,5335,3239.5,2022-04-16,SUCCESS
28869,1154,3391.12,2023-01-13,SUCCESS
28870,4941,2658.46,2023-04-24,SUCCESS
28871,3080,1412.74,2023-07-31,SUCCESS
28872,403,1006.15,2024-07-28,SUCCESS
28873,2976,3284.94,2023-08-16,SUCCESS
28874,9795,4608.93,2022-09-12,SUCCESS
28875,7537,1068.4,2024-01-19,SUCCESS
28876,5920,2860.96,2024-08-06,FAILED
28877,6761,2648.98,2023-02-25,SUCCESS
28878,981,3210.06,2023-07-13,SUCCESS
28879,6681,2941.01,2025-02-22,SUCCESS
28880,2385,1367.61,2024-08-23,SUCCESS
28881,8991,3458.75,2024-10-29,SUCCESS
28882,1367,1366.94,2024-05-23,SUCCESS
28883,2939,3266.7,2024-12-02,SUCCESS
28884,1263,1503.17,2023-12-17,SUCCESS
28885,7660,416.7,2024-09-25,SUCCESS
28886,6188,640.48,2024-10-25,SUCCESS
28887,8496,4171.31,2022-08-24,SUCCESS
28888,9886,611.17,2022-05-17,FAILED
28889,2317,1655.91,2024-04-19,SUCCESS
28890,7910,1441.77,2023-07-05,SUCCESS
28891,922,294.01,2024-08-21,SUCCESS
28892,7115,2999.6,2024-12-24,SUCCESS
28893,6575,3994.93,2022-08-16,SUCCESS
28894,8613,4961.69,2023-10-31,SUCCESS
28895,5530,4680.48,2025-01-16,SUCCESS
28896,3810,251.38,2023-08-03,SUCCESS
28897,1167,1291.26,2024-01-29,SUCCESS
28898,8732,2063.53,2023-12-17,FAILED
28899,6269,4375.7,2023-01-28,SUCCESS
28900,5332,1803.62,2022-05-27,SUCCESS
28901,5030,2853.71,2024-10-21,SUCCESS
28902,1461,3299.67,2023-07-13,SUCCESS
28903,4688,1493.3,2024-12-27,SUCCESS
28904,5358,2911.79,2023-01-06,SUCCESS
28905,4740,259.17,2023-12-28,SUCCESS
28906,328,2403.52,2023-08-26,SUCCESS
28907,5239,1895.79,2024-03-03,SUCCESS
28908,8544,1781.99,2022-11-16,FAILED
28909,5133,1178.29,2024-08-01,SUCCESS
28910,4733,4089.58,2024-10-03,SUCCESS
28911,3909,4410.21,2022-12-05,SUCCESS
28912,5292,4441.2,2022-08-13,SUCCESS
28913,8426,1983.55,2022-10-24,SUCCESS
28914,3123,1299.51,2024-04-21,SUCCESS
28915,4877,496.57,2023-01-08,SUCCESS
28916,2729,3363.68,2023-02-28,FAILED
28917,9125,1654.19,2024-09-20,SUCCESS
28918,7996,1386.95,2023-11-08,SUCCESS
28919,1824,1860.33,2023-03-15,SUCCESS
28920,3501,2775.84,2022-11-01,SUCCESS
28921,4074,813.82,2023-10-08,SUCCESS
28922,9053,4806.88,2022-10-14,SUCCESS
28923,1231,3664.41,2023-04-15,FAILED
28924,4396,238.69,2023-09-17,SUCCESS
28925,6052,1537.4,2023-09-11,SUCCESS
28926,1477,256.11,2024-07-31,SUCCESS
28927,2024,1151.3,2022-12-29,SUCCESS
28928,2597,1436.52,2024-01-30,SUCCESS
28929,7841,3591.31,2023-05-02,FAILED
28930,7122,3595.11,2023-10-07,SUCCESS
28931,2431,231.4,2023-12-29,SUCCESS
28932,7955,2942.7,2022-03-18,SUCCESS
28933,6944,4804.75,2024-12-18,SUCCESS
28934,534,3143.68,2024-12-22,PENDING
28935,1257,4802.93,2022-09-15,SUCCESS
28936,1658,1905.89,2024-08-21,SUCCESS
28937,9345,2301.59,2023-01-25,SUCCESS
28938,1753,2479.96,2023-01-25,SUCCESS
28939,9876,4620.12,2023-07-19,SUCCESS
28940,6714,1904.5,2022-10-29,FAILED
28941,2979,4917.17,2024-09-13,SUCCESS
28942,4333,2717.91,2024-09-16,SUCCESS
28943,3654,1094.51,2022-11-16,PENDING
28944,3014,522.92,2023-03-13,SUCCESS
28945,8893,868.5,2022-10-30,SUCCESS
28946,7653,201.22,2024-05-22,SUCCESS
28947,7101,3463.09,2024-03-04,SUCCESS
28948,4867,2586.94,2023-01-02,SUCCESS
28949,1765,3690.93,2024-01-27,SUCCESS
28950,1123,3912.4,2022-10-11,SUCCESS
28951,3831,4657.16,2024-05-12,SUCCESS
28952,6701,589.41,2022-10-16,FAILED
28953,2959,934.59,2024-04-30,SUCCESS
28954,9615,2743.63,2024-05-21,SUCCESS
28955,1541,651.97,2024-02-15,SUCCESS
28956,8715,468.15,2022-11-08,SUCCESS
28957,5468,3333.36,2022-12-29,PENDING
28958,7054,3624.93,2024-03-28,SUCCESS
28959,5671,4217.79,2024-08-08,SUCCESS
28960,1739,4579.15,2022-08-19,SUCCESS
28961,4190,2215.28,2023-11-09,SUCCESS
28962,2534,4899.47,2024-06-25,SUCCESS
28963,5270,194.25,2023-07-05,SUCCESS
28964,8691,4351.29,2022-04-04,FAILED
28965,2419,1610.77,2022-04-09,SUCCESS
28966,5077,4608.96,2022-07-31,SUCCESS
28967,485,1116.91,2023-10-01,SUCCESS
28968,665,3706.26,2024-05-17,SUCCESS
28969,3455,2130.16,2023-05-09,SUCCESS
28970,628,1910.42,2023-05-15,SUCCESS
28971,9877,301.8,2024-09-13,SUCCESS
28972,8924,3531.03,2022-08-20,FAILED
28973,4288,880.89,2023-12-16,SUCCESS
28974,9437,2317.65,2022-08-17,FAILED
28975,5167,710.83,2023-08-15,SUCCESS
28976,3875,3024.37,2023-08-09,SUCCESS
28977,9332,1159.15,2024-02-20,SUCCESS
28978,4541,2974.01,2025-01-14,SUCCESS
28979,7477,4733.35,2023-10-06,SUCCESS
28980,708,4604.99,2022-09-06,SUCCESS
28981,8625,1006.32,2023-03-30,SUCCESS
28982,8665,500.43,2024-03-24,SUCCESS
28983,48,218.09,2022-06-01,SUCCESS
28984,1915,4143.38,2024-07-31,SUCCESS
28985,1106,1250.29,2022-05-30,SUCCESS
28986,3181,1423.27,2022-10-12,SUCCESS
28987,8550,1135.1,2023-01-17,SUCCESS
28988,568,4201.22,2023-05-19,SUCCESS
28989,8672,4894.62,2023-07-10,SUCCESS
28990,867,3777.16,2024-10-22,PENDING
28991,1029,4118.77,2024-04-14,PENDING
28992,1814,3104.4,2023-01-27,SUCCESS
28993,3729,2646.23,2024-07-01,SUCCESS
28994,5514,3609.28,2022-09-09,SUCCESS
28995,3527,183.64,2025-01-13,SUCCESS
28996,4804,311.7,2024-04-21,SUCCESS
28997,6570,3437.93,2022-11-04,SUCCESS
28998,1051,1678.67,2023-04-05,SUCCESS
28999,8319,2446.73,2023-11-18,SUCCESS
29000,6279,3911.05,2023-06-05,SUCCESS
29001,1653,2887.9,2022-03-07,FAILED
29002,8200,4027.28,2023-02-02,SUCCESS
29003,4709,2098.68,2025-01-02,SUCCESS
29004,9477,1440.68,2023-05-14,SUCCESS
29005,5319,1178.01,2025-01-09,FAILED
29006,5860,662.75,2023-03-20,SUCCESS
29007,6616,188.8,2022-09-22,SUCCESS
29008,8371,270.48,2025-01-21,SUCCESS
29009,6594,1358.64,2024-03-06,SUCCESS
29010,3596,1395.67,2024-08-25,SUCCESS
29011,4911,1912.01,2022-11-10,SUCCESS
29012,3255,2960.13,2024-05-19,SUCCESS
29013,4454,3797.7,2024-05-03,SUCCESS
29014,2424,992.54,2024-04-09,SUCCESS
29015,8109,3797.44,2023-11-18,SUCCESS
29016,4798,699.25,2023-07-15,FAILED
29017,6982,4943.52,2023-07-23,SUCCESS
29018,9943,1428.74,2022-09-24,SUCCESS
29019,7938,4187.49,2022-06-20,FAILED
29020,6682,956.38,2023-11-27,SUCCESS
29021,4878,4753.46,2023-09-10,SUCCESS
29022,4178,4134.0,2024-02-16,SUCCESS
29023,3430,1800.15,2025-01-03,SUCCESS
29024,185,2110.25,2024-01-22,SUCCESS
29025,3134,24.17,2024-08-24,SUCCESS
29026,4979,1260.9,2022-10-28,SUCCESS
29027,8699,1450.04,2022-06-25,FAILED
29028,6138,2266.43,2023-08-05,SUCCESS
29029,1933,699.55,2023-11-14,SUCCESS
29030,6175,2396.44,2023-06-29,SUCCESS
29031,5413,3344.0,2024-02-26,SUCCESS
29032,1197,1859.56,2024-01-06,SUCCESS
29033,5248,1164.82,2022-04-26,SUCCESS
29034,4182,2740.84,2022-12-04,SUCCESS
29035,1339,149.87,2024-03-11,SUCCESS
29036,6172,1707.48,2024-07-08,SUCCESS
29037,2621,2640.31,2023-09-03,SUCCESS
29038,6547,1682.53,2022-05-15,SUCCESS
29039,8875,1730.43,2024-09-25,FAILED
29040,5932,4242.24,2024-04-12,SUCCESS
29041,1730,4670.29,2024-07-02,SUCCESS
29042,9610,4137.83,2023-06-01,SUCCESS
29043,19,498.84,2023-09-28,SUCCESS
29044,5972,1452.26,2022-03-29,SUCCESS
29045,465,3557.92,2023-11-02,SUCCESS
29046,8883,4872.09,2023-09-11,SUCCESS
29047,9203,1215.2,2023-09-28,SUCCESS
29048,5311,4491.56,2022-08-07,SUCCESS
29049,8080,3696.38,2022-10-30,SUCCESS
29050,4021,4917.33,2024-09-04,SUCCESS
29051,163,472.46,2024-07-01,SUCCESS
29052,9828,1976.76,2024-08-04,SUCCESS
29053,295,2393.18,2024-07-13,FAILED
29054,8771,3362.05,2023-05-12,PENDING
29055,7241,3271.59,2024-11-21,SUCCESS
29056,6845,4532.19,2022-04-30,SUCCESS
29057,1586,4194.17,2023-12-16,SUCCESS
29058,3381,281.59,2024-11-06,SUCCESS
29059,5428,2435.27,2022-12-07,SUCCESS
29060,6813,2038.27,2024-09-02,SUCCESS
29061,195,4985.74,2022-05-25,SUCCESS
29062,9034,2139.15,2022-04-14,FAILED
29063,6344,3414.68,2024-03-04,SUCCESS
29064,2932,1425.73,2022-03-11,SUCCESS
29065,7042,3075.07,2022-10-07,SUCCESS
29066,5700,1037.13,2023-08-09,SUCCESS
29067,8638,3020.02,2022-06-23,SUCCESS
29068,8272,4341.61,2023-08-28,SUCCESS
29069,4841,101.09,2022-04-27,SUCCESS
29070,7637,2525.41,2023-01-06,FAILED
29071,1861,4911.94,2022-09-18,SUCCESS
29072,5562,800.52,2025-02-20,SUCCESS
29073,931,921.14,2024-02-02,FAILED
29074,1935,2356.76,2022-03-17,SUCCESS
29075,4368,4355.61,2022-12-04,SUCCESS
29076,2172,2815.98,2022-06-20,SUCCESS
29077,3295,2546.0,2023-11-04,SUCCESS
29078,4748,438.35,2023-06-27,SUCCESS
29079,4393,4810.12,2022-05-24,SUCCESS
29080,5239,1738.84,2022-08-29,SUCCESS
29081,2835,1262.78,2024-04-11,SUCCESS
29082,9847,2061.66,2023-01-28,SUCCESS
29083,7117,2073.84,2024-06-24,SUCCESS
29084,2929,2295.37,2022-08-01,SUCCESS
29085,7426,3444.25,2023-06-29,SUCCESS
29086,5751,4340.39,2024-03-02,SUCCESS
29087,6495,291.28,2022-04-17,SUCCESS
29088,1673,2456.39,2024-12-25,SUCCESS
29089,8191,2072.82,2025-01-17,SUCCESS
29090,7445,59.35,2024-04-28,SUCCESS
29091,4351,4083.36,2022-11-07,SUCCESS
29092,1288,526.04,2025-02-26,SUCCESS
29093,6611,578.17,2023-12-07,SUCCESS
29094,9251,246.25,2024-02-23,SUCCESS
29095,8794,1006.11,2022-05-23,SUCCESS
29096,6884,888.2,2023-05-21,SUCCESS
29097,5188,1742.59,2022-05-08,SUCCESS
29098,131,3298.06,2022-06-26,SUCCESS
29099,8045,276.2,2023-08-16,SUCCESS
29100,8303,4302.08,2022-08-24,SUCCESS
29101,2735,1636.26,2024-06-15,SUCCESS
29102,9023,3035.0,2024-12-26,SUCCESS
29103,8858,64.97,2022-08-23,SUCCESS
29104,1067,1832.21,2022-09-27,SUCCESS
29105,4971,15.24,2024-09-08,PENDING
29106,3789,831.46,2024-11-27,SUCCESS
29107,1318,2242.01,2024-12-13,SUCCESS
29108,285,2677.76,2023-06-03,SUCCESS
29109,6967,768.88,2022-10-11,SUCCESS
29110,7795,3727.36,2024-09-05,SUCCESS
29111,4115,949.07,2024-04-21,SUCCESS
29112,48,583.65,2022-12-17,FAILED
29113,9961,1670.46,2022-08-08,SUCCESS
29114,6139,2759.39,2022-08-07,SUCCESS
29115,4862,4944.56,2025-01-19,SUCCESS
29116,3260,2096.49,2024-08-20,SUCCESS
29117,7843,2132.85,2022-11-04,SUCCESS
29118,3416,301.37,2022-11-11,SUCCESS
29119,6451,3830.27,2023-12-15,SUCCESS
29120,8760,913.01,2022-12-04,FAILED
29121,6165,3725.29,2024-05-13,SUCCESS
29122,7788,4553.53,2024-12-31,SUCCESS
29123,4066,3842.26,2024-09-12,SUCCESS
29124,82,3214.05,2022-03-18,SUCCESS
29125,3006,3021.56,2022-05-15,SUCCESS
29126,8409,2270.9,2023-04-08,SUCCESS
29127,335,726.99,2022-03-11,SUCCESS
29128,8751,3895.3,2024-03-24,SUCCESS
29129,9066,2389.22,2022-06-23,SUCCESS
29130,8945,3130.1,2022-08-05,SUCCESS
29131,8786,1873.21,2022-04-02,SUCCESS
29132,7069,1007.61,2023-12-21,SUCCESS
29133,9871,4033.51,2023-03-20,SUCCESS
29134,3898,1715.29,2022-03-30,SUCCESS
29135,7959,4334.07,2024-09-17,PENDING
29136,8102,4828.8,2023-07-11,SUCCESS
29137,4649,4150.79,2022-05-14,SUCCESS
29138,9675,645.05,2022-06-05,PENDING
29139,783,4275.78,2024-05-14,SUCCESS
29140,3587,2599.19,2025-02-18,SUCCESS
29141,3795,1210.85,2023-04-23,PENDING
29142,9176,470.31,2022-10-26,FAILED
29143,5598,1396.16,2023-09-03,PENDING
29144,7051,691.45,2023-07-06,SUCCESS
29145,5052,133.09,2023-12-02,SUCCESS
29146,743,4938.88,2024-12-01,SUCCESS
29147,4545,4158.55,2022-09-19,SUCCESS
29148,4356,3696.05,2022-10-17,SUCCESS
29149,3609,969.1,2023-01-08,FAILED
29150,3272,143.54,2023-11-07,SUCCESS
29151,2511,2428.59,2024-03-27,SUCCESS
29152,8286,3709.76,2022-03-05,SUCCESS
29153,6056,4814.37,2023-02-24,SUCCESS
29154,1376,4220.2,2025-01-02,SUCCESS
29155,9324,4468.04,2023-08-27,SUCCESS
29156,2517,1197.12,2024-07-17,SUCCESS
29157,6239,780.85,2024-11-14,SUCCESS
29158,91,1242.67,2022-05-31,SUCCESS
29159,1480,697.2,2024-06-17,SUCCESS
29160,955,3993.43,2022-12-15,SUCCESS
29161,8215,4515.7,2022-03-27,SUCCESS
29162,9918,1540.17,2023-09-17,SUCCESS
29163,3306,4385.25,2023-04-25,SUCCESS
29164,1722,279.9,2023-08-02,SUCCESS
29165,9633,3388.4,2025-01-11,SUCCESS
29166,5453,2639.83,2022-11-28,SUCCESS
29167,2548,1387.33,2022-04-21,PENDING
29168,4924,3842.16,2023-09-05,SUCCESS
29169,189,1064.18,2024-01-25,SUCCESS
29170,460,2083.67,2023-02-13,SUCCESS
29171,2237,3550.75,2022-09-19,SUCCESS
29172,4447,1694.45,2022-03-30,SUCCESS
29173,581,4277.52,2023-06-30,PENDING
29174,2162,4327.81,2022-09-24,SUCCESS
29175,4716,1016.64,2023-10-10,SUCCESS
29176,9724,2204.75,2024-03-07,SUCCESS
29177,9561,2162.9,2023-07-20,PENDING
29178,5898,2053.18,2024-04-23,SUCCESS
29179,2903,2512.35,2023-01-09,SUCCESS
29180,8665,376.46,2022-04-01,SUCCESS
29181,859,4350.9,2024-01-06,SUCCESS
29182,2441,1453.12,2023-10-08,PENDING
29183,1713,14.05,2024-02-05,PENDING
29184,516,3427.09,2022-08-15,SUCCESS
29185,7356,3254.11,2024-09-05,SUCCESS
29186,1376,4915.9,2024-05-12,SUCCESS
29187,6685,3597.64,2022-04-23,SUCCESS
29188,3670,1666.87,2024-11-02,FAILED
29189,2391,4763.32,2023-12-31,SUCCESS
29190,3263,1829.9,2023-02-15,SUCCESS
29191,4639,4107.12,2024-03-07,SUCCESS
29192,2867,1681.69,2023-08-29,SUCCESS
29193,7849,248.3,2024-07-31,SUCCESS
29194,9252,3670.26,2023-05-24,SUCCESS
29195,8949,1754.3,2022-05-27,SUCCESS
29196,3496,1697.74,2023-10-11,FAILED
29197,6495,3580.68,2024-07-09,SUCCESS
29198,188,1613.58,2024-08-14,SUCCESS
29199,4579,594.47,2023-02-05,SUCCESS
29200,8094,2025.53,2022-12-14,SUCCESS
29201,2715,4120.1,2022-06-07,SUCCESS
29202,7409,655.37,2023-12-02,FAILED
29203,296,2774.63,2024-02-07,SUCCESS
29204,3534,665.64,2025-02-21,PENDING
29205,4141,250.67,2024-08-26,FAILED
29206,4043,1896.66,2022-12-04,SUCCESS
29207,4271,3291.13,2024-08-08,SUCCESS
29208,3052,1378.56,2024-06-01,SUCCESS
29209,5466,2231.43,2024-10-24,SUCCESS
29210,7734,2459.2,2023-01-14,FAILED
29211,9993,4207.24,2024-04-12,SUCCESS
29212,6006,4095.8,2022-10-01,SUCCESS
29213,5871,16.72,2023-11-24,SUCCESS
29214,3905,2072.53,2024-03-01,SUCCESS
29215,2262,3282.17,2022-08-11,SUCCESS
29216,9715,4262.72,2024-09-13,SUCCESS
29217,1421,249.24,2023-04-07,PENDING
29218,6694,3143.1,2023-10-28,SUCCESS
29219,8297,4210.89,2024-06-30,SUCCESS
29220,479,1279.1,2023-07-07,SUCCESS
29221,5519,1030.26,2022-12-07,SUCCESS
29222,6578,2341.91,2023-12-19,SUCCESS
29223,6786,4813.09,2022-04-01,SUCCESS
29224,8885,3465.97,2024-07-01,SUCCESS
29225,3039,2125.3,2024-06-19,SUCCESS
29226,194,109.21,2023-12-24,SUCCESS
29227,9682,2785.85,2022-08-03,SUCCESS
29228,59,1747.2,2023-12-18,SUCCESS
29229,1887,932.64,2022-03-02,SUCCESS
29230,4574,2503.24,2024-11-05,SUCCESS
29231,5223,1710.21,2023-01-25,SUCCESS
29232,2581,198.43,2022-08-16,SUCCESS
29233,4645,3628.9,2024-06-01,SUCCESS
29234,7624,3664.25,2023-04-10,SUCCESS
29235,221,3096.06,2023-08-23,SUCCESS
29236,876,4204.9,2023-10-30,SUCCESS
29237,1197,1019.89,2022-09-02,SUCCESS
29238,2710,1434.58,2022-05-12,SUCCESS
29239,2732,2295.99,2022-10-12,SUCCESS
29240,336,305.58,2024-01-17,SUCCESS
29241,8417,4418.31,2024-07-27,SUCCESS
29242,7015,2455.69,2024-12-02,SUCCESS
29243,1248,1626.69,2023-11-21,SUCCESS
29244,8181,2392.43,2023-10-13,SUCCESS
29245,3958,1629.02,2023-05-16,SUCCESS
29246,7112,1434.89,2025-01-15,SUCCESS
29247,4590,2242.85,2023-01-03,FAILED
29248,1887,2412.11,2023-09-01,SUCCESS
29249,311,2169.56,2024-02-17,SUCCESS
29250,1605,2741.92,2023-08-17,SUCCESS
29251,5660,3917.98,2022-04-23,SUCCESS
29252,3983,291.05,2024-03-04,SUCCESS
29253,8561,4058.54,2023-09-05,SUCCESS
29254,3547,1146.53,2024-12-13,SUCCESS
29255,4842,1264.2,2024-05-16,SUCCESS
29256,6175,2999.34,2022-06-01,SUCCESS
29257,5352,4878.48,2023-01-17,SUCCESS
29258,8018,91.91,2023-06-11,SUCCESS
29259,998,3367.3,2024-08-18,PENDING
29260,497,3486.0,2024-01-26,SUCCESS
29261,5686,2870.39,2023-12-22,SUCCESS
29262,964,53.4,2024-06-20,SUCCESS
29263,1199,3033.73,2023-05-27,SUCCESS
29264,5911,579.53,2023-11-09,SUCCESS
29265,5485,394.95,2022-07-09,SUCCESS
29266,577,3481.83,2022-08-06,SUCCESS
29267,3161,3502.67,2024-01-27,SUCCESS
29268,54,4450.11,2024-07-15,SUCCESS
29269,229,21.89,2024-05-16,SUCCESS
29270,8971,1896.91,2023-03-04,SUCCESS
29271,985,66.3,2024-04-15,SUCCESS
29272,8661,1826.49,2023-06-23,SUCCESS
29273,2468,2460.83,2023-02-13,SUCCESS
29274,532,2651.0,2025-02-17,SUCCESS
29275,8029,1782.88,2023-09-10,SUCCESS
29276,562,3627.88,2022-06-16,FAILED
29277,90,2080.9,2024-05-26,SUCCESS
29278,5736,2588.05,2023-05-23,SUCCESS
29279,9599,4001.44,2023-12-06,SUCCESS
29280,3146,875.64,2024-02-09,SUCCESS
29281,1293,1607.87,2024-04-23,SUCCESS
29282,4111,2609.54,2022-10-08,SUCCESS
29283,7497,3839.25,2022-05-27,SUCCESS
29284,7560,2129.65,2022-04-27,SUCCESS
29285,3782,368.47,2023-04-28,SUCCESS
29286,4068,4944.21,2022-09-16,SUCCESS
29287,3506,3541.01,2022-08-08,SUCCESS
29288,2392,3615.06,2023-05-19,FAILED
29289,1219,2328.2,2023-01-27,FAILED
29290,5156,2737.47,2022-10-14,SUCCESS
29291,2253,4970.27,2024-08-06,SUCCESS
29292,3892,2977.6,2023-09-19,SUCCESS
29293,9867,1098.55,2024-07-06,SUCCESS
29294,776,4822.08,2024-08-27,SUCCESS
29295,5230,2691.12,2023-08-06,SUCCESS
29296,8417,108.26,2023-11-07,SUCCESS
29297,7554,2868.89,2023-02-24,SUCCESS
29298,64,357.03,2025-01-17,SUCCESS
29299,1788,2640.3,2023-07-24,SUCCESS
29300,7092,4127.53,2022-12-31,SUCCESS
29301,5057,2696.64,2023-10-14,FAILED
29302,8070,1870.4,2024-04-20,SUCCESS
29303,9568,4413.64,2024-09-13,FAILED
29304,3916,4638.31,2024-12-06,SUCCESS
29305,93,1740.72,2024-02-16,FAILED
29306,1678,2497.26,2023-06-04,FAILED
29307,5509,4914.7,2023-01-05,SUCCESS
29308,5731,894.61,2024-05-24,SUCCESS
29309,3865,1494.28,2024-09-28,SUCCESS
29310,4937,2144.97,2023-03-29,SUCCESS
29311,1402,508.94,2023-08-23,SUCCESS
29312,1607,1363.85,2023-05-08,SUCCESS
29313,898,2725.72,2023-08-11,SUCCESS
29314,4588,1146.35,2023-05-27,SUCCESS
29315,3714,3432.99,2022-03-10,FAILED
29316,3132,1741.62,2022-08-17,SUCCESS
29317,1533,453.53,2022-07-17,SUCCESS
29318,6536,3823.84,2023-01-07,SUCCESS
29319,7287,2839.24,2024-10-26,SUCCESS
29320,1799,4125.22,2022-10-20,SUCCESS
29321,8163,1803.96,2022-05-01,SUCCESS
29322,1352,101.8,2023-11-17,PENDING
29323,7052,238.21,2022-08-29,SUCCESS
29324,6859,3978.27,2024-06-15,SUCCESS
29325,9856,2056.15,2022-07-15,SUCCESS
29326,599,4882.05,2023-06-09,SUCCESS
29327,2045,4152.39,2025-02-23,SUCCESS
29328,259,85.53,2024-07-22,SUCCESS
29329,4572,4350.55,2024-02-02,SUCCESS
29330,8004,1068.27,2023-01-03,SUCCESS
29331,6969,2433.89,2024-03-21,SUCCESS
29332,6177,2533.08,2022-12-11,SUCCESS
29333,7043,303.31,2023-10-19,PENDING
29334,8580,632.7,2025-02-20,SUCCESS
29335,798,2118.12,2023-10-04,SUCCESS
29336,5714,3214.89,2024-07-31,SUCCESS
29337,7312,1325.76,2022-03-26,SUCCESS
29338,4021,2634.37,2024-07-27,SUCCESS
